time,temperature,humidity,precipitation,pressure
1941-08-21,19.87,72.75,2.40,990.21
1941-08-22,19.64,69.75,0.00,993.91
1941-08-23,20.63,76.08,0.00,997.75
1941-08-24,21.81,73.83,0.00,995.61
1941-08-25,22.91,77.21,0.00,995.94
1941-08-26,23.60,73.62,0.50,995.05
1941-08-27,22.20,75.71,1.30,996.27
1941-08-28,20.27,61.08,0.00,1000.07
1941-08-29,20.53,71.29,8.90,993.99
1941-08-30,18.84,75.38,3.70,989.47
1941-08-31,18.13,56.21,3.30,992.74
1941-09-01,18.73,42.46,0.00,996.53
1941-09-02,17.10,51.46,0.00,1000.50
1941-09-03,17.96,59.33,0.00,1001.59
1941-09-04,19.18,63.79,0.00,999.98
1941-09-05,20.55,65.29,0.00,1000.53
1941-09-06,21.24,67.96,0.00,996.99
1941-09-07,21.82,70.54,0.30,995.97
1941-09-08,19.55,76.88,4.70,997.18
1941-09-09,16.81,63.75,3.10,1000.31
1941-09-10,15.78,56.17,0.00,1002.57
1941-09-11,15.98,60.75,0.00,995.78
1941-09-12,17.18,68.21,0.60,991.20
1941-09-13,15.25,67.04,6.70,993.23
1941-09-14,15.05,58.46,0.00,995.50
1941-09-15,16.77,54.08,0.20,993.88
1941-09-16,13.57,63.88,6.30,1001.88
1941-09-17,13.93,55.50,0.00,1005.95
1941-09-18,14.61,58.54,0.00,1004.44
1941-09-19,14.92,62.21,0.00,1003.11
1941-09-20,15.33,64.17,0.00,1006.57
1941-09-21,14.97,64.67,0.00,1007.29
1941-09-22,15.94,67.00,0.00,1004.76
1941-09-23,17.52,63.88,0.00,1003.34
1941-09-24,18.02,60.25,0.00,1004.08
1941-09-25,18.34,58.83,0.00,1003.36
1941-09-26,18.69,53.71,0.00,999.91
1941-09-27,18.08,70.33,2.00,999.50
1941-09-28,17.03,74.12,0.60,999.06
1941-09-29,16.60,78.75,12.20,997.35
1941-09-30,15.68,88.92,23.40,996.68
1941-10-01,14.55,87.75,3.40,999.35
1941-10-02,14.45,82.75,0.30,1003.29
1941-10-03,15.74,82.50,1.80,1005.20
1941-10-04,16.63,82.08,0.00,1006.07
1941-10-05,16.80,82.08,0.00,1005.01
1941-10-06,16.30,85.83,0.00,1004.68
1941-10-07,17.08,83.04,0.40,1005.18
1941-10-08,16.47,78.00,0.00,1004.43
1941-10-09,16.43,81.21,0.10,999.95
1941-10-10,17.19,80.25,0.00,994.95
1941-10-11,16.18,80.04,0.00,990.51
1941-10-12,13.64,53.25,0.00,991.60
1941-10-13,8.87,49.79,0.00,1001.57
1941-10-14,8.38,64.33,0.00,1000.93
1941-10-15,11.14,72.92,0.00,994.50
1941-10-16,10.13,68.62,0.00,1000.16
1941-10-17,11.40,69.79,0.00,1000.69
1941-10-18,11.80,78.12,0.00,997.90
1941-10-19,15.38,65.75,0.00,993.90
1941-10-20,14.99,69.58,0.00,1001.49
1941-10-21,14.51,80.83,0.00,1001.14
1941-10-22,12.93,81.29,3.60,996.65
1941-10-23,7.88,87.29,13.70,990.94
1941-10-24,5.65,84.12,4.70,991.27
1941-10-25,5.61,74.08,0.20,994.80
1941-10-26,5.62,65.33,0.00,993.57
1941-10-27,8.18,43.83,0.00,992.04
1941-10-28,5.58,50.96,0.00,988.24
1941-10-29,5.91,67.62,2.80,980.20
1941-10-30,3.14,69.96,14.30,976.11
1941-10-31,2.33,53.46,0.00,982.28
1941-11-01,1.53,68.67,0.00,989.50
1941-11-02,2.64,77.50,0.90,990.92
1941-11-03,3.31,90.38,2.70,994.84
1941-11-04,4.68,85.88,1.00,993.29
1941-11-05,4.61,62.46,0.60,982.35
1941-11-06,4.98,49.62,0.00,991.46
1941-11-07,4.45,67.71,0.00,995.40
1941-11-08,6.38,75.38,0.00,993.16
1941-11-09,6.37,81.83,0.00,993.78
1941-11-10,7.84,87.58,6.00,991.02
1941-11-11,8.37,90.42,8.90,991.13
1941-11-12,11.27,90.42,19.80,987.39
1941-11-13,11.97,86.75,28.80,984.96
1941-11-14,4.93,86.17,13.30,993.22
1941-11-15,1.44,72.29,0.30,1002.77
1941-11-16,4.21,80.29,1.30,1005.50
1941-11-17,3.93,90.75,0.00,1003.30
1941-11-18,4.74,88.17,0.00,1005.36
1941-11-19,5.09,81.67,0.00,1002.70
1941-11-20,6.73,81.25,0.00,1000.31
1941-11-21,6.27,88.62,0.10,1002.80
1941-11-22,8.17,88.88,0.20,1002.85
1941-11-23,8.05,89.00,0.00,999.22
1941-11-24,7.16,88.12,0.00,1002.10
1941-11-25,6.28,87.33,0.00,1004.82
1941-11-26,5.25,86.17,0.20,1006.80
1941-11-27,3.57,80.96,0.00,1006.52
1941-11-28,2.68,74.04,0.10,1007.14
1941-11-29,0.72,62.42,0.00,1011.99
1941-11-30,-1.07,66.83,0.00,1011.40
1941-12-01,-1.73,75.21,0.00,1009.48
1941-12-02,-0.37,77.58,0.00,1012.43
1941-12-03,1.15,76.50,0.00,1006.06
1941-12-04,0.64,75.62,0.00,1006.30
1941-12-05,-2.74,83.58,0.00,1010.50
1941-12-06,-2.97,77.38,0.00,1007.43
1941-12-07,-0.01,87.75,2.70,992.43
1941-12-08,2.36,84.17,1.80,978.17
1941-12-09,1.62,66.79,0.00,992.73
1941-12-10,3.36,75.00,0.00,1002.11
1941-12-11,2.23,83.42,0.00,1002.22
1941-12-12,3.36,86.88,0.00,1001.34
1941-12-13,3.04,85.38,0.00,999.89
1941-12-14,3.21,76.79,0.00,1008.14
1941-12-15,5.09,82.50,0.00,1009.06
1941-12-16,5.41,88.54,0.00,1002.16
1941-12-17,2.83,91.88,0.40,991.33
1941-12-18,3.25,93.62,11.50,991.13
1941-12-19,2.20,74.04,0.30,996.23
1941-12-20,1.52,59.21,0.00,998.85
1941-12-21,1.58,71.42,0.00,1005.11
1941-12-22,1.39,75.62,0.00,1006.81
1941-12-23,1.10,73.50,0.00,1004.22
1941-12-24,3.18,64.88,0.00,1002.45
1941-12-25,5.20,65.88,0.00,992.28
1941-12-26,1.93,47.96,0.00,1000.57
1941-12-27,-0.31,55.29,0.70,997.90
1941-12-28,-0.83,37.58,0.00,1003.05
1941-12-29,-2.67,44.25,0.00,1008.61
1941-12-30,-1.86,55.58,0.00,1003.84
1941-12-31,-0.67,56.62,0.00,1005.62
1942-01-01,0.35,63.25,0.00,1006.98
1942-01-02,2.18,69.67,0.00,1008.03
1942-01-03,2.34,79.12,0.00,1008.93
1942-01-04,1.87,85.17,0.30,1005.37
1942-01-05,4.49,87.58,0.80,998.77
1942-01-06,2.80,86.75,0.20,990.70
1942-01-07,2.09,82.33,0.10,987.82
1942-01-08,2.35,91.38,2.70,985.31
1942-01-09,-0.33,80.46,0.00,983.07
1942-01-10,-1.48,78.38,0.80,982.80
1942-01-11,-1.68,79.79,2.30,985.84
1942-01-12,-2.56,73.67,0.00,989.80
1942-01-13,-2.72,73.46,0.00,989.55
1942-01-14,-4.40,70.67,0.00,993.12
1942-01-15,-3.45,70.67,0.00,999.32
1942-01-16,-4.86,72.38,0.00,995.17
1942-01-17,-7.85,71.58,0.00,990.97
1942-01-18,-9.62,74.46,0.00,995.31
1942-01-19,-7.22,80.38,0.00,995.47
1942-01-20,-8.08,77.38,0.00,993.98
1942-01-21,-10.24,76.92,0.00,997.00
1942-01-22,-9.53,74.17,0.00,1001.98
1942-01-23,-10.95,70.54,0.00,1006.71
1942-01-24,-8.93,72.92,0.50,995.35
1942-01-25,-4.00,75.79,0.20,977.21
1942-01-26,-0.55,71.92,0.00,978.58
1942-01-27,-2.44,53.54,0.00,990.14
1942-01-28,-3.27,67.88,0.00,991.74
1942-01-29,-1.88,74.38,0.00,987.48
1942-01-30,-2.50,76.58,0.00,989.62
1942-01-31,-2.01,76.46,1.10,986.16
1942-02-01,-1.43,65.17,0.00,987.56
1942-02-02,-1.45,62.75,0.00,988.57
1942-02-03,-1.92,62.79,0.00,993.57
1942-02-04,-1.95,70.00,0.00,989.92
1942-02-05,-1.58,72.38,0.00,987.17
1942-02-06,-0.45,80.12,0.00,986.26
1942-02-07,-1.23,86.21,2.10,991.07
1942-02-08,-0.11,86.42,1.40,994.45
1942-02-09,0.36,84.38,0.90,987.48
1942-02-10,0.99,88.79,1.10,986.14
1942-02-11,-0.25,71.29,0.00,986.18
1942-02-12,-2.08,68.79,0.00,995.20
1942-02-13,-0.18,70.58,0.00,994.74
1942-02-14,0.38,59.21,0.60,994.52
1942-02-15,-0.04,37.29,0.00,997.45
1942-02-16,-2.17,46.04,0.00,997.08
1942-02-17,-1.00,57.46,2.50,1000.05
1942-02-18,-0.23,69.50,1.80,1001.44
1942-02-19,0.63,70.96,0.00,1000.66
1942-02-20,-0.22,75.54,0.00,997.05
1942-02-21,-0.50,76.21,0.00,998.11
1942-02-22,-0.50,85.62,6.40,995.61
1942-02-23,0.95,91.92,14.30,982.22
1942-02-24,2.75,94.79,23.90,976.30
1942-02-25,3.04,94.79,9.50,979.56
1942-02-26,4.14,94.79,5.40,981.38
1942-02-27,3.61,95.92,11.00,987.57
1942-02-28,4.61,91.38,1.20,994.70
1942-03-01,4.62,81.04,0.00,992.98
1942-03-02,4.46,80.00,0.00,996.62
1942-03-03,4.22,83.67,0.00,1000.07
1942-03-04,3.99,81.25,0.00,995.90
1942-03-05,5.92,87.46,1.80,990.97
1942-03-06,7.03,92.58,7.30,992.49
1942-03-07,6.88,93.08,26.20,984.35
1942-03-08,7.62,83.42,0.10,989.22
1942-03-09,8.41,78.96,1.00,997.46
1942-03-10,8.25,79.58,0.00,996.70
1942-03-11,6.88,84.92,0.00,994.19
1942-03-12,7.94,81.88,0.00,990.54
1942-03-13,7.83,87.75,2.30,995.06
1942-03-14,4.31,92.42,1.20,999.38
1942-03-15,7.77,87.79,0.00,997.62
1942-03-16,8.80,82.88,0.00,999.18
1942-03-17,9.76,79.79,0.00,998.26
1942-03-18,10.77,90.96,7.60,994.39
1942-03-19,10.71,84.29,0.00,993.22
1942-03-20,10.41,82.04,2.20,995.82
1942-03-21,9.44,79.75,0.50,1000.95
1942-03-22,5.51,78.88,6.50,1004.52
1942-03-23,5.55,88.75,3.70,1001.95
1942-03-24,6.86,77.17,0.00,1000.96
1942-03-25,8.09,74.62,0.00,998.62
1942-03-26,9.92,72.62,0.00,996.64
1942-03-27,10.05,71.17,0.00,993.62
1942-03-28,10.53,79.42,0.50,990.66
1942-03-29,8.54,90.38,7.40,992.57
1942-03-30,9.17,78.17,0.00,992.26
1942-03-31,10.53,76.33,0.00,995.89
1942-04-01,11.84,78.75,0.00,994.62
1942-04-02,12.03,61.21,0.00,992.70
1942-04-03,10.67,63.88,0.80,995.20
1942-04-04,7.20,90.00,8.40,989.62
1942-04-05,9.30,78.08,0.20,992.62
1942-04-06,10.81,87.04,1.60,996.19
1942-04-07,11.62,83.33,0.10,997.52
1942-04-08,11.88,78.79,0.00,995.99
1942-04-09,13.73,77.04,1.10,998.19
1942-04-10,15.55,79.75,0.00,1000.17
1942-04-11,13.77,78.62,0.90,1000.22
1942-04-12,12.85,72.67,0.50,997.20
1942-04-13,10.91,68.29,0.60,997.61
1942-04-14,9.97,73.08,1.00,996.14
1942-04-15,9.06,59.83,0.50,1001.34
1942-04-16,8.90,64.79,0.00,1000.39
1942-04-17,9.51,70.50,3.30,995.17
1942-04-18,9.32,86.42,12.10,990.50
1942-04-19,11.62,80.00,1.50,994.58
1942-04-20,12.64,83.58,5.50,995.68
1942-04-21,11.73,85.88,14.90,994.27
1942-04-22,12.58,79.33,0.90,990.89
1942-04-23,11.55,82.50,1.50,987.71
1942-04-24,12.80,77.00,0.00,990.47
1942-04-25,13.57,71.88,0.80,991.10
1942-04-26,12.17,81.62,4.40,991.28
1942-04-27,13.70,77.96,0.10,993.40
1942-04-28,12.97,78.38,5.50,992.25
1942-04-29,9.73,87.38,6.20,986.92
1942-04-30,8.31,77.79,2.50,989.08
1942-05-01,8.20,73.58,1.50,989.50
1942-05-02,8.13,82.04,5.20,990.30
1942-05-03,8.15,68.00,0.60,992.63
1942-05-04,10.94,61.62,0.10,999.38
1942-05-05,11.88,76.12,0.30,1005.00
1942-05-06,14.60,73.29,0.00,1003.67
1942-05-07,15.39,71.62,0.00,998.74
1942-05-08,14.99,73.38,0.00,993.68
1942-05-09,13.31,70.00,0.00,994.29
1942-05-10,15.08,68.12,0.00,994.42
1942-05-11,14.14,76.67,4.30,989.31
1942-05-12,14.79,78.21,0.10,986.95
1942-05-13,14.99,82.29,11.30,984.83
1942-05-14,14.32,92.25,11.00,985.48
1942-05-15,16.68,68.67,0.00,988.52
1942-05-16,16.07,73.12,0.00,993.75
1942-05-17,16.57,83.33,1.10,998.55
1942-05-18,18.84,78.29,0.00,1002.31
1942-05-19,21.24,76.58,0.00,1002.30
1942-05-20,22.04,77.25,0.00,997.90
1942-05-21,20.33,71.54,0.80,989.74
1942-05-22,18.55,72.83,0.10,990.63
1942-05-23,17.83,80.88,1.70,997.66
1942-05-24,16.88,75.88,0.30,997.91
1942-05-25,16.15,85.71,13.50,998.83
1942-05-26,17.70,76.75,0.10,997.32
1942-05-27,18.62,75.83,0.00,996.18
1942-05-28,20.37,78.12,0.10,998.01
1942-05-29,19.40,75.79,0.50,995.68
1942-05-30,19.40,76.21,0.10,995.09
1942-05-31,17.10,83.42,17.60,995.60
1942-06-01,17.10,63.46,8.50,998.44
1942-06-02,17.12,61.67,0.00,1003.43
1942-06-03,19.41,64.38,0.00,1003.59
1942-06-04,19.83,69.21,0.00,1003.38
1942-06-05,21.38,72.12,0.00,1001.98
1942-06-06,23.35,70.12,0.00,999.19
1942-06-07,24.43,70.88,0.00,997.44
1942-06-08,22.80,61.04,0.00,996.12
1942-06-09,20.70,67.25,0.00,995.93
1942-06-10,20.70,67.29,0.00,993.98
1942-06-11,20.27,74.54,0.10,993.88
1942-06-12,19.35,79.50,1.30,992.65
1942-06-13,17.95,84.79,21.20,990.70
1942-06-14,19.20,82.21,9.10,990.00
1942-06-15,16.45,80.96,8.00,986.08
1942-06-16,15.99,55.75,0.00,991.57
1942-06-17,14.42,80.96,17.80,993.26
1942-06-18,15.62,77.50,1.40,993.53
1942-06-19,18.28,73.75,0.70,994.46
1942-06-20,18.82,82.08,0.60,995.45
1942-06-21,20.51,76.42,0.90,993.08
1942-06-22,20.75,71.12,3.80,995.15
1942-06-23,19.31,66.79,0.20,996.72
1942-06-24,21.23,69.92,0.00,996.04
1942-06-25,22.59,79.21,2.90,994.14
1942-06-26,19.82,81.75,2.80,994.54
1942-06-27,19.30,78.75,2.00,994.21
1942-06-28,18.93,73.33,1.70,996.07
1942-06-29,19.88,74.88,3.40,998.32
1942-06-30,21.11,69.88,0.10,1000.05
1942-07-01,22.77,70.38,0.20,998.37
1942-07-02,22.32,69.96,0.20,996.83
1942-07-03,21.38,83.50,16.20,995.77
1942-07-04,22.32,73.62,0.40,996.28
1942-07-05,22.54,66.88,0.00,997.35
1942-07-06,23.95,68.25,0.00,996.38
1942-07-07,23.12,70.42,0.00,997.00
1942-07-08,23.37,72.96,0.00,997.91
1942-07-09,23.45,76.96,12.90,996.96
1942-07-10,22.42,77.25,1.80,992.29
1942-07-11,20.37,74.58,1.30,988.09
1942-07-12,20.15,61.04,0.70,992.62
1942-07-13,16.66,81.75,12.80,994.04
1942-07-14,18.72,68.33,0.00,996.70
1942-07-15,17.60,74.88,1.60,995.13
1942-07-16,18.60,67.21,0.00,998.15
1942-07-17,19.54,67.17,0.00,996.46
1942-07-18,18.37,81.50,11.40,989.99
1942-07-19,15.57,87.62,59.50,987.84
1942-07-20,16.21,73.79,0.50,992.79
1942-07-21,18.71,63.54,0.00,998.03
1942-07-22,20.49,71.00,0.00,998.14
1942-07-23,20.55,73.25,0.00,994.14
1942-07-24,22.53,74.92,0.00,996.17
1942-07-25,23.29,76.83,0.00,999.44
1942-07-26,23.67,75.75,0.00,996.84
1942-07-27,23.83,75.33,0.00,992.82
1942-07-28,24.07,59.08,0.00,991.93
1942-07-29,21.67,67.12,0.20,997.70
1942-07-30,23.09,69.04,0.00,995.76
1942-07-31,23.43,61.04,0.00,996.62
1942-08-01,21.35,58.58,0.00,998.07
1942-08-02,22.20,65.25,0.00,996.01
1942-08-03,21.18,69.00,12.50,992.83
1942-08-04,20.39,78.38,4.30,991.40
1942-08-05,19.12,85.25,7.50,992.63
1942-08-06,18.02,76.04,2.10,996.33
1942-08-07,18.74,69.50,0.50,999.36
1942-08-08,19.18,66.54,0.00,999.18
1942-08-09,19.32,72.58,0.00,996.25
1942-08-10,20.51,75.12,1.60,996.82
1942-08-11,21.26,71.04,0.00,996.03
1942-08-12,22.03,69.17,0.00,993.46
1942-08-13,21.27,75.88,1.10,992.93
1942-08-14,20.71,76.58,1.10,996.95
1942-08-15,21.17,72.12,0.10,999.22
1942-08-16,21.15,72.88,0.20,1000.13
1942-08-17,21.49,65.38,0.00,1000.17
1942-08-18,21.43,65.25,0.00,998.92
1942-08-19,22.17,66.17,0.00,998.49
1942-08-20,22.12,69.58,0.30,997.35
1942-08-21,20.86,79.42,8.80,996.13
1942-08-22,21.82,69.21,0.00,995.70
1942-08-23,22.57,66.38,0.20,994.16
1942-08-24,22.19,67.46,0.00,994.16
1942-08-25,22.67,65.25,0.00,997.95
1942-08-26,22.91,67.46,0.00,1001.07
1942-08-27,23.33,66.75,0.00,1001.99
1942-08-28,23.53,58.54,0.00,999.94
1942-08-29,23.36,61.17,0.00,997.26
1942-08-30,23.90,55.62,0.00,996.76
1942-08-31,23.99,55.42,0.00,995.80
1942-09-01,23.30,64.38,2.10,994.42
1942-09-02,22.61,67.58,0.00,997.10
1942-09-03,23.34,61.67,0.00,1000.13
1942-09-04,23.03,61.75,0.00,1000.73
1942-09-05,23.03,59.88,0.00,998.13
1942-09-06,23.48,56.71,0.00,994.93
1942-09-07,23.52,54.92,0.00,996.67
1942-09-08,22.85,58.04,0.00,1000.83
1942-09-09,22.60,56.71,0.00,1001.90
1942-09-10,22.40,55.08,0.00,1004.26
1942-09-11,22.49,56.96,0.00,1005.36
1942-09-12,23.79,56.04,0.00,1003.43
1942-09-13,24.30,56.67,0.00,1000.70
1942-09-14,23.63,57.38,0.50,1002.08
1942-09-15,23.29,57.38,0.20,1002.00
1942-09-16,22.95,56.83,0.60,998.90
1942-09-17,21.72,62.25,0.00,998.05
1942-09-18,21.48,61.92,0.00,997.03
1942-09-19,21.08,57.25,0.40,998.52
1942-09-20,21.43,45.79,0.00,998.46
1942-09-21,19.18,60.83,0.40,995.00
1942-09-22,15.66,78.42,3.70,988.11
1942-09-23,18.35,70.83,0.00,988.09
1942-09-24,19.35,66.58,0.00,989.99
1942-09-25,20.54,61.50,0.50,989.89
1942-09-26,18.92,79.62,10.50,987.64
1942-09-27,16.65,91.08,49.20,983.68
1942-09-28,14.75,74.29,2.60,985.18
1942-09-29,14.17,75.83,1.10,993.95
1942-09-30,16.48,75.25,0.00,1002.17
1942-10-01,17.36,77.88,0.00,1003.33
1942-10-02,18.67,75.96,0.00,1002.10
1942-10-03,17.75,75.79,0.00,1001.36
1942-10-04,17.74,75.88,0.00,1001.46
1942-10-05,18.35,72.58,0.00,1001.96
1942-10-06,17.23,75.58,0.00,1002.99
1942-10-07,16.93,75.96,0.00,1004.01
1942-10-08,17.82,73.00,0.30,1000.44
1942-10-09,16.65,72.04,0.10,995.29
1942-10-10,15.58,81.83,1.90,999.18
1942-10-11,15.83,76.58,1.40,998.65
1942-10-12,13.91,84.54,0.90,1003.10
1942-10-13,14.13,76.38,0.00,1001.59
1942-10-14,13.51,76.79,0.40,1003.32
1942-10-15,15.09,68.92,0.00,1005.83
1942-10-16,14.52,75.17,0.00,1001.11
1942-10-17,13.28,71.83,0.00,997.30
1942-10-18,15.57,55.67,0.00,992.39
1942-10-19,16.55,60.21,0.00,993.12
1942-10-20,15.63,70.38,0.00,998.30
1942-10-21,12.63,80.62,3.00,997.40
1942-10-22,10.07,74.83,0.40,999.00
1942-10-23,11.24,71.29,0.00,999.19
1942-10-24,11.83,70.62,0.00,997.22
1942-10-25,12.38,77.25,0.00,993.81
1942-10-26,12.26,80.08,0.50,991.35
1942-10-27,13.80,86.17,6.80,990.37
1942-10-28,14.51,87.38,8.50,989.06
1942-10-29,11.53,84.54,0.00,994.96
1942-10-30,13.33,80.29,0.00,994.11
1942-10-31,14.85,84.50,26.90,989.14
1942-11-01,12.88,87.50,3.90,990.97
1942-11-02,11.00,84.71,0.00,998.32
1942-11-03,12.62,84.21,5.10,999.23
1942-11-04,12.63,86.79,4.70,998.58
1942-11-05,13.60,88.29,1.90,994.83
1942-11-06,14.42,91.25,31.20,987.16
1942-11-07,10.65,80.04,11.10,991.41
1942-11-08,9.57,85.17,0.00,995.12
1942-11-09,8.01,85.17,0.50,1000.58
1942-11-10,6.05,78.96,0.00,999.72
1942-11-11,6.10,75.33,0.10,1001.16
1942-11-12,3.93,84.96,0.00,1000.02
1942-11-13,5.88,79.71,0.00,1002.88
1942-11-14,5.20,84.83,0.00,1006.71
1942-11-15,4.95,86.79,0.00,1006.99
1942-11-16,3.58,84.54,0.00,997.15
1942-11-17,4.34,72.96,0.70,992.32
1942-11-18,3.35,55.96,0.00,994.59
1942-11-19,2.90,69.75,0.00,997.88
1942-11-20,4.36,77.88,0.00,1000.62
1942-11-21,4.06,85.25,0.00,998.68
1942-11-22,3.68,86.42,0.00,1000.09
1942-11-23,2.32,84.46,0.20,1000.17
1942-11-24,1.41,53.38,0.00,1000.08
1942-11-25,1.34,52.92,0.00,1007.98
1942-11-26,-0.39,70.25,0.00,1004.88
1942-11-27,1.39,71.50,0.00,996.16
1942-11-28,1.75,74.08,0.00,988.32
1942-11-29,0.45,79.04,0.00,991.04
1942-11-30,1.37,80.33,0.00,991.38
1942-12-01,0.84,82.71,0.00,995.48
1942-12-02,2.44,81.29,0.00,994.44
1942-12-03,1.49,86.58,0.00,996.68
1942-12-04,3.13,86.54,0.00,1002.71
1942-12-05,4.87,84.42,0.60,1003.00
1942-12-06,4.82,82.54,0.30,994.37
1942-12-07,3.47,75.96,0.00,1004.36
1942-12-08,2.58,77.88,0.00,1007.43
1942-12-09,1.91,81.17,0.00,1006.29
1942-12-10,3.42,78.71,0.00,1006.08
1942-12-11,3.28,79.42,0.00,1004.01
1942-12-12,3.29,84.88,0.00,1005.10
1942-12-13,2.97,86.92,0.00,1007.68
1942-12-14,3.98,87.54,0.30,1003.65
1942-12-15,5.42,90.62,6.60,996.96
1942-12-16,7.07,91.50,0.90,998.78
1942-12-17,7.14,93.25,5.10,996.51
1942-12-18,7.40,92.96,9.20,994.19
1942-12-19,9.07,92.17,15.30,993.99
1942-12-20,5.76,89.62,0.00,999.70
1942-12-21,3.60,81.04,0.00,1008.35
1942-12-22,2.47,80.33,0.00,1007.92
1942-12-23,1.89,76.96,0.00,1009.21
1942-12-24,1.86,75.54,0.00,1007.57
1942-12-25,1.80,80.21,0.00,1004.41
1942-12-26,2.27,76.83,0.00,1002.29
1942-12-27,-0.15,71.12,0.00,1003.75
1942-12-28,-1.90,70.58,0.00,1002.82
1942-12-29,-0.70,67.96,0.00,992.66
1942-12-30,0.20,81.08,3.50,989.03
1942-12-31,-1.91,79.17,0.00,995.03
1943-01-01,-0.99,72.79,0.30,991.18
1943-01-02,1.13,76.00,1.20,979.34
1943-01-03,0.73,53.12,0.10,980.26
1943-01-04,-1.06,57.17,0.00,987.86
1943-01-05,-2.32,60.58,0.00,991.97
1943-01-06,0.94,65.54,0.00,994.47
1943-01-07,-0.95,75.58,0.00,995.90
1943-01-08,0.99,80.38,0.00,989.85
1943-01-09,1.86,64.04,0.30,995.17
1943-01-10,-0.54,64.92,0.40,1000.93
1943-01-11,-1.36,74.33,1.40,997.26
1943-01-12,-0.40,88.88,11.00,989.34
1943-01-13,2.39,91.00,4.90,985.00
1943-01-14,2.05,95.25,6.20,985.20
1943-01-15,-0.01,88.58,0.00,987.78
1943-01-16,-3.74,80.67,0.00,996.10
1943-01-17,-5.76,79.38,0.00,999.45
1943-01-18,-4.99,76.83,0.00,998.41
1943-01-19,-3.28,75.58,0.00,999.30
1943-01-20,-0.81,78.21,0.00,999.20
1943-01-21,2.15,82.42,0.00,1001.05
1943-01-22,4.94,85.04,0.00,1003.25
1943-01-23,5.90,91.29,0.40,1001.86
1943-01-24,2.84,90.88,0.00,1001.63
1943-01-25,3.08,85.62,0.60,1006.94
1943-01-26,2.76,77.50,0.00,1007.59
1943-01-27,1.19,79.46,0.00,1005.33
1943-01-28,1.43,78.17,0.00,1004.70
1943-01-29,3.16,75.54,0.00,1002.30
1943-01-30,3.98,81.83,0.40,999.78
1943-01-31,6.12,91.50,4.20,1001.64
1943-02-01,6.79,93.21,1.90,1000.62
1943-02-02,6.13,93.25,9.20,993.22
1943-02-03,4.66,73.58,0.00,993.89
1943-02-04,2.97,63.50,0.00,998.53
1943-02-05,1.44,70.58,0.00,1005.91
1943-02-06,0.52,68.83,0.00,1006.22
1943-02-07,1.62,81.29,5.00,997.26
1943-02-08,2.18,93.33,3.70,1001.80
1943-02-09,0.05,86.46,0.60,1000.40
1943-02-10,0.50,90.33,7.00,995.44
1943-02-11,-1.09,84.71,0.00,1000.48
1943-02-12,2.40,74.58,0.00,1004.29
1943-02-13,5.21,58.71,0.00,994.65
1943-02-14,4.45,60.79,0.00,1001.92
1943-02-15,5.26,73.92,0.00,996.70
1943-02-16,3.79,87.08,22.40,988.41
1943-02-17,2.64,78.50,0.70,1002.53
1943-02-18,3.50,73.50,0.00,1012.54
1943-02-19,3.83,74.33,0.00,1012.87
1943-02-20,5.12,74.29,0.00,1008.88
1943-02-21,6.06,75.08,0.00,1010.13
1943-02-22,5.98,78.96,0.00,1012.30
1943-02-23,6.65,72.29,0.00,1009.79
1943-02-24,6.98,71.58,0.00,1006.40
1943-02-25,6.67,74.17,0.00,1004.72
1943-02-26,6.51,76.29,0.00,1005.16
1943-02-27,5.85,78.04,0.00,1012.03
1943-02-28,4.52,79.04,0.00,1014.59
1943-03-01,6.72,69.62,0.00,1010.81
1943-03-02,9.30,63.92,0.00,1004.92
1943-03-03,9.40,79.04,0.00,1000.19
1943-03-04,7.16,60.79,0.00,1010.62
1943-03-05,6.23,62.04,0.00,1012.99
1943-03-06,6.15,75.17,1.70,996.81
1943-03-07,5.65,59.75,0.10,1003.12
1943-03-08,5.63,57.62,0.00,1005.25
1943-03-09,5.04,69.54,0.00,998.49
1943-03-10,6.93,72.33,0.00,997.00
1943-03-11,8.15,73.96,0.00,996.25
1943-03-12,8.56,77.83,0.00,994.77
1943-03-13,7.51,69.04,0.00,995.72
1943-03-14,6.70,65.67,0.00,995.74
1943-03-15,6.72,71.04,0.00,995.70
1943-03-16,8.10,68.17,0.00,997.30
1943-03-17,9.12,67.08,0.00,997.83
1943-03-18,8.71,71.12,0.40,995.86
1943-03-19,8.52,77.33,0.10,999.38
1943-03-20,7.26,70.38,0.00,1000.86
1943-03-21,6.93,62.79,0.00,1001.30
1943-03-22,6.70,67.75,0.00,1001.42
1943-03-23,7.80,67.21,0.00,1001.19
1943-03-24,9.24,69.50,0.00,999.86
1943-03-25,9.63,77.00,0.00,998.90
1943-03-26,9.28,87.25,11.00,998.83
1943-03-27,9.88,78.38,0.50,997.61
1943-03-28,9.75,85.75,7.10,995.90
1943-03-29,10.11,84.88,6.80,993.40
1943-03-30,11.01,76.92,7.30,996.97
1943-03-31,11.84,76.29,0.00,995.65
1943-04-01,14.24,65.46,0.00,988.49
1943-04-02,11.26,45.92,0.00,993.91
1943-04-03,9.61,52.54,0.00,999.95
1943-04-04,11.30,61.33,0.00,1003.46
1943-04-05,12.12,69.42,0.00,1003.34
1943-04-06,11.82,62.42,2.30,990.56
1943-04-07,8.09,63.29,0.60,987.99
1943-04-08,7.31,37.83,0.00,986.26
